FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),TIME_PERIOD,Observation
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2010,15.4
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2011,13
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2012,12
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2013,13.9
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2014,14.6
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2015,12.5
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2016,13.3
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2017,13.9
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2018,14.8
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2019,14
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2020,12.9
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2021,14.1
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2022,14.4
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2023,14.4
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2024,17.3
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,37.5
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,32.5
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,33.3
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,36.3
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,35.1
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,35.4
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,34.3
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,34.3
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,36
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,35
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,31.6
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,31.9
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,34.1
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,36.5
A,Annual,ITE1,Toscana,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,39.5
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2010,8.8
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2011,11
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2012,10.2
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2013,10.9
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2014,7.8
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2015,9.9
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2016,10.9
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2017,8.4
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2018,12.7
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2019,11.1
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2020,9.2
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2021,9.6
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2022,10.5
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2023,10.7
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2024,11.5
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,25
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,28.7
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,27.3
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,28.3
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,25.5
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,27.7
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,31.1
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,26.6
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,31.7
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,31
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,28.3
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,30.4
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,28.8
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,30.3
A,Annual,ITE1,Toscana,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,34.5
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2010,13.1
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2011,12.9
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2012,8.4
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2013,9.2
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2014,10.1
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2015,9.4
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2016,11.4
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2017,11.1
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2018,11.4
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2019,10.8
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2020,8.5
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2021,8.3
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2022,10
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2023,8.6
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2024,10.4
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,40
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,36.7
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,33.9
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,34.8
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,31.1
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,34.5
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,37.8
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,34.2
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,38.9
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,33.6
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,35.4
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,33.5
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,36.9
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,35.4
A,Annual,ITE1,Toscana,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,36
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2010,8.4
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2011,9.2
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2012,6.8
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2013,7.4
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2014,5.7
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2015,9.3
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2016,9.6
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2017,6.9
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2018,11.2
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2019,9
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2020,5.8
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2021,7.6
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2022,6.9
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2023,9.5
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2024,7.8
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,30.3
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,30.3
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,26.5
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,31.4
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,27.7
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,34.1
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,33.9
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,31.5
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,32.5
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,28.3
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,29.4
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,28.5
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,31.7
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,30.9
A,Annual,ITE1,Toscana,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,32.9
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2010,22.8
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2011,24.3
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2012,13.9
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2013,22.9
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2014,17.9
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2015,19.7
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2016,22.5
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2017,17.9
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2018,21.8
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2019,20.5
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2020,14.1
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2021,17.3
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2022,18.5
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2023,17
A,Annual,ITE1,Toscana,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2024,21.6
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,53.5
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,53.2
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,41.7
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,53.6
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,49.9
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,52.2
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,54.7
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,50.1
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,53.8
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,50.2
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,46.3
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,46.8
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,47.3
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,48.8
A,Annual,ITE1,Toscana,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,55.2
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2010,9.8
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2011,9.1
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2012,10
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2013,8.2
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2014,7.7
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2015,7.7
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2016,9.7
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2017,9.3
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2018,10.7
A,Annual,ITE2,Umbria,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2019,8.9
