FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,IMPUTED_RENTS,Including or not including imputed rents,FAM_MAIN_INCOME_SOURCE,Households main income source,TIME_PERIOD,Observation
A,Annual,ITE2,Umbria,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2023,35097
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2010,35541
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2011,35916
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2012,34448
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2013,35471
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2014,33382
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2015,34815
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2016,35860
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2017,38721
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2018,37977
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2019,39726
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2020,38987
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2021,43167
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2022,47148
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2023,49212
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2010,30703
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2011,30805
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2012,29555
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2013,30161
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2014,28715
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2015,30094
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2016,31454
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2017,33228
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2018,33338
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2019,34278
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2020,33714
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2021,38011
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2022,41652
A,Annual,ITE2,Umbria,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2023,44060
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2010,31637
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2011,32150
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2012,31568
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2013,32396
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2014,31656
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2015,31437
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2016,32182
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2017,31766
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2018,31907
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2019,36766
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2020,35541
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2021,34917
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2022,37919
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2023,39918
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2010,26602
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2011,26797
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2012,26803
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2013,26471
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2014,25920
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2015,26902
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2016,27898
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2017,27546
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2018,27761
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2019,31646
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2020,30744
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2021,31700
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2022,33315
A,Annual,ITE3,Marche,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2023,35072
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2010,37573
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2011,37109
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2012,36320
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2013,36574
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2014,36341
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2015,36244
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2016,36687
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2017,37801
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2018,37794
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2019,41162
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2020,40062
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2021,39186
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2022,43446
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2023,44945
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2010,32001
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2011,31801
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2012,31040
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2013,31411
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2014,30964
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2015,31650
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2016,32131
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2017,33165
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2018,33275
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2019,36063
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2020,35315
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2021,34730
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2022,38160
A,Annual,ITE3,Marche,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2023,39432
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2010,32906
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2011,31753
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2012,29929
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2013,30253
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2014,30609
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2015,28501
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2016,30788
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2017,30853
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2018,32244
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2019,33713
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2020,33171
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2021,32565
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2022,33287
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2023,34090
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2010,25883
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2011,25289
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2012,23827
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2013,24021
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2014,23866
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2015,23593
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2016,25381
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2017,25032
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2018,26389
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2019,27146
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2020,26873
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2021,26632
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2022,28714
A,Annual,ITE4,Lazio,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2023,28840
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2010,39483
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2011,38528
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2012,37411
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2013,36651
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2014,35683
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2015,35001
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2016,36636
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2017,37805
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2018,37803
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2019,39671
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2020,38646
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2021,39062
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2022,40352
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2023,41732
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2010,31994
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2011,31724
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2012,30764
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2013,30075
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2014,28991
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2015,29819
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2016,31477
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2017,32297
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2018,32366
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2019,33453
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2020,32858
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2021,33205
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2022,34957
A,Annual,ITE4,Lazio,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2023,36334
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2010,26417
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2011,27567
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2012,26466
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2013,26238
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2014,26216
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2015,26492
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2016,27921
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2017,29759
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2018,31630
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2019,29815
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2020,25847
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2021,28154
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2022,27505
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2023,31304
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2010,21532
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2011,22787
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2012,22950
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2013,23073
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2014,22651
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2015,22990
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2016,24273
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2017,25459
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2018,27223
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2019,25243
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2020,22979
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2021,23299
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2022,24767
A,Annual,ITF1,Abruzzo,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2023,27592
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2010,30171
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2011,31487
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2012,30401
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2013,30204
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2014,30107
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2015,30485
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2016,31712
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2017,32071
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2018,33966
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2019,34484
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2020,29052
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2021,33602
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2022,34271
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2023,36951
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2010,25147
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2011,26978
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2012,25947
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2013,26347
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2014,26040
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2015,26317
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2016,27308
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2017,27888
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2018,28936
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2019,30275
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2020,26037
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2021,29021
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2022,30634
A,Annual,ITF1,Abruzzo,REDD_MEDIO_FAM,Annual average households income,2,Not including imputed rents,9,Total,2023,33085
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2010,24417
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2011,23500
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2012,22040
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2013,23723
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2014,24573
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2015,24611
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2016,25430
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2017,28750
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2018,23605
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2019,26452
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2020,25641
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2021,29162
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2022,29434
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,1,Including imputed rents,9,Total,2023,31499
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2010,20861
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2011,20703
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2012,18761
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2013,18452
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2014,20261
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2015,20941
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2016,21550
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2017,23998
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2018,20505
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2019,24308
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2020,22846
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2021,25197
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2022,24484
A,Annual,ITF2,Molise,REDD_MEDIANO_FAM,Annual median households income,2,Not including imputed rents,9,Total,2023,26975
A,Annual,ITF2,Molise,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2010,29273
A,Annual,ITF2,Molise,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2011,27509
A,Annual,ITF2,Molise,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2012,26808
A,Annual,ITF2,Molise,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2013,26556
A,Annual,ITF2,Molise,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2014,28303
A,Annual,ITF2,Molise,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2015,27249
A,Annual,ITF2,Molise,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2016,28581
A,Annual,ITF2,Molise,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2017,32311
A,Annual,ITF2,Molise,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2018,27676
A,Annual,ITF2,Molise,REDD_MEDIO_FAM,Annual average households income,1,Including imputed rents,9,Total,2019,30550
