quote_date,item_id,coicop_weight,dup
202008,210321,1.12,0
202009,210321,1.12,0
202010,210321,1.12,0
202011,210321,1.12,0
202012,210321,1.12,0
202101,210321,1.12,0
202102,210321,1.33,0
200402,210322,.47999999,0
200403,210322,.47999999,0
200404,210322,.47999999,0
200405,210322,.47999999,0
200406,210322,.47999999,0
200407,210322,.47999999,0
200408,210322,.47999999,0
200409,210322,.47999999,0
200410,210322,.47999999,0
200411,210322,.47999999,0
200412,210322,.47999999,0
200501,210322,.47999999,0
200502,210322,.30000001,0
200503,210322,.30000001,0
200504,210322,.30000001,0
200505,210322,.30000001,0
200506,210322,.30000001,0
200507,210322,.30000001,0
200508,210322,.30000001,0
200509,210322,.30000001,0
200510,210322,.30000001,0
200511,210322,.30000001,0
200512,210322,.30000001,0
200601,210322,.30000001,0
200602,210322,.60000002,0
200603,210322,.60000002,0
200604,210322,.60000002,0
200605,210322,.60000002,0
200606,210322,.60000002,0
200607,210322,.60000002,0
200608,210322,.60000002,0
200609,210322,.60000002,0
200610,210322,.60000002,0
200611,210322,.60000002,0
200612,210322,.60000002,0
200701,210322,.60000002,0
200702,210322,.75,0
200703,210322,.75,0
200704,210322,.75,0
200705,210322,.75,0
200706,210322,.75,0
200707,210322,.75,0
200708,210322,.75,0
200709,210322,.75,0
200710,210322,.75,0
200711,210322,.75,0
200712,210322,.75,0
200801,210322,.75,0
200802,210322,.80000001,0
200803,210322,.80000001,0
200804,210322,.80000001,0
200805,210322,.80000001,0
200806,210322,.80000001,0
200807,210322,.80000001,0
200808,210322,.80000001,0
200809,210322,.80000001,0
200810,210322,.80000001,0
200811,210322,.80000001,0
200812,210322,.80000001,0
200901,210322,.80000001,0
200902,210322,.50999999,0
200903,210322,.50999999,0
200904,210322,.50999999,0
200905,210322,.50999999,0
200906,210322,.50999999,0
200907,210322,.50999999,0
200908,210322,.50999999,0
200909,210322,.50999999,0
200910,210322,.50999999,0
200911,210322,.50999999,0
200912,210322,.50999999,0
201001,210322,.50999999,0
201002,210322,.47999999,0
201003,210322,.47999999,0
201004,210322,.47999999,0
201005,210322,.47999999,0
201006,210322,.47999999,0
201007,210322,,1
201008,210322,.47999999,1
201009,210322,.47999999,1
201010,210322,,1
201011,210322,,1
201012,210322,.47999999,1
201101,210322,.47999999,0
201102,210322,.68000001,0
201103,210322,.68000001,0
201104,210322,.68000001,0
201105,210322,.68000001,0
201106,210322,.68000001,0
201107,210322,.68000001,0
201108,210322,.68000001,0
201109,210322,.68000001,0
201110,210322,.68000001,0
201111,210322,.68000001,0
201112,210322,.68000001,0
201201,210322,.68000001,0
201202,210322,.68000001,0
201203,210322,.68000001,0
201204,210322,.68000001,0
201205,210322,.68000001,0
201206,210322,.68000001,0
201207,210322,.68000001,0
201208,210322,.68000001,0
201209,210322,.68000001,0
201210,210322,.68000001,0
201211,210322,.68000001,0
201212,210322,.68000001,0
201301,210322,.68000001,0
201302,210322,.63999999,0
201303,210322,.63999999,0
201304,210322,.63999999,0
201305,210322,.63999999,0
201306,210322,.63999999,0
201307,210322,.63999999,0
201308,210322,.63999999,0
201309,210322,.63999999,0
201310,210322,.63999999,0
201311,210322,.63999999,0
201312,210322,.63999999,0
201401,210322,.63999999,0
201402,210322,.68000001,0
201403,210322,.68000001,0
201404,210322,.68000001,0
201405,210322,.68000001,0
201406,210322,.68000001,0
201407,210322,.68000001,0
201408,210322,.68000001,0
201409,210322,.68000001,0
201410,210322,.68000001,0
201411,210322,.68000001,0
201412,210322,.68000001,0
201501,210322,.68000001,0
201502,210322,.63999999,0
201503,210322,.63999999,0
201504,210322,.63999999,0
201505,210322,.63999999,0
201506,210322,.63999999,0
201507,210322,.63999999,0
201508,210322,.63999999,0
201509,210322,.63999999,0
201510,210322,.63999999,0
201511,210322,.63999999,0
201512,210322,.63999999,0
201601,210322,.63999999,0
201602,210322,.60000002,0
201603,210322,.60000002,0
201604,210322,.60000002,0
201605,210322,.60000002,0
201606,210322,.60000002,0
201607,210322,.60000002,0
201608,210322,.60000002,0
201609,210322,.60000002,0
201610,210322,.60000002,0
201611,210322,.60000002,0
201612,210322,.60000002,0
201711,210323,.75,0
201712,210323,.75,0
201801,210323,.75,0
201802,210323,.75,0
201803,210323,.75,0
201804,210323,.75,0
201805,210323,.75,0
201806,210323,.75,0
201807,210323,.75,0
201808,210323,.75,0
201809,210323,.75,0
201810,210323,.75,0
201811,210323,.75,0
201812,210323,.75,0
201909,210323,.69999999,0
201910,210323,.69999999,0
201911,210323,.69999999,0
201912,210323,.69999999,0
202001,210323,.69999999,0
202002,210323,.63999999,0
202003,210323,.63999999,0
202005,210323,.63999999,0
202006,210323,.63999999,0
202007,210323,.63999999,0
202008,210323,.63999999,0
202009,210323,.63999999,0
202010,210323,.63999999,0
202011,210323,.63999999,0
202012,210323,.63999999,0
202101,210323,.63999999,0
202102,210323,.75999999,0
202002,210324,.80000001,0
202003,210324,.80000001,0
202005,210324,.80000001,0
202006,210324,.80000001,0
202007,210324,.80000001,0
202008,210324,.80000001,0
202009,210324,.80000001,0
202010,210324,.80000001,0
202011,210324,.80000001,0
202012,210324,.80000001,0
202101,210324,.80000001,0
202102,210324,.94999999,0
199602,210403,1.7,0
199603,210403,1.7,0
199604,210403,1.7,0
199605,210403,1.7,0
199606,210403,1.7,0
199607,210403,1.7,0
199608,210403,1.7,0
199609,210403,1.7,0
199610,210403,1.7,0
199611,210403,1.7,0
199612,210403,1.7,0
199701,210403,1.7,0
199702,210403,1.36,0
199703,210403,1.36,0
199704,210403,1.36,0
199705,210403,1.36,0
199706,210403,1.36,0
199707,210403,1.36,0
199708,210403,1.36,0
199709,210403,1.36,0
199710,210403,1.36,0
199711,210403,1.36,0
199712,210403,1.36,0
199801,210403,1.36,0
199802,210403,1.2,0
199803,210403,1.2,0
199804,210403,1.2,0
199805,210403,1.2,0
199806,210403,1.2,0
199807,210403,1.2,0
199808,210403,1.2,0
199809,210403,1.2,0
199810,210403,1.2,0
199811,210403,1.2,0
199812,210403,1.2,0
199901,210403,1.2,0
199902,210403,1.12,0
199903,210403,1.12,0
199904,210403,1.12,0
199905,210403,1.12,0
199906,210403,1.12,0
199907,210403,1.12,0
199908,210403,1.12,0
199909,210403,1.12,0
199910,210403,1.12,0
199911,210403,1.12,0
199912,210403,1.12,0
200001,210403,1.08,0
200002,210403,1.08,0
200003,210403,1.08,0
200004,210403,1.08,0
200005,210403,1.08,0
200006,210403,1.08,0
200007,210403,1.08,0
200008,210403,1.08,0
200009,210403,1.08,0
200010,210403,1.08,0
200011,210403,1.08,0
200012,210403,1.08,0
200101,210403,1,0
200102,210403,1.25,0
200103,210403,1.25,0
200104,210403,1.25,0
200105,210403,1.25,0
200106,210403,1.25,0
200107,210403,1.25,0
200108,210403,1.25,0
200109,210403,1.25,0
200110,210403,1.25,0
200111,210403,1.25,0
200112,210403,1.25,0
200201,210403,1.2,0
200202,210403,1.2,0
200203,210403,1.2,0
200204,210403,1.2,0
200205,210403,1.2,0
200206,210403,1.2,0
200207,210403,1.2,0
200208,210403,1.2,0
200209,210403,1.2,0
200210,210403,1.2,0
200211,210403,1.2,0
200212,210403,1.2,0
200301,210403,1.2,0
200302,210403,.66000003,0
200303,210403,.66000003,0
200304,210403,.66000003,0
200305,210403,.66000003,0
200306,210403,.66000003,0
200307,210403,.66000003,0
200308,210403,.66000003,0
200309,210403,.66000003,0
200310,210403,.66000003,0
200311,210403,.66000003,0
200312,210403,.66000003,0
200401,210403,.66000003,0
200402,210403,.66000003,0
200403,210403,.66000003,0
200404,210403,.66000003,0
200405,210403,.66000003,0
200406,210403,.66000003,0
200407,210403,.66000003,0
200408,210403,.66000003,0
200409,210403,.66000003,0
200410,210403,.66000003,0
200411,210403,.66000003,0
200412,210403,.66000003,0
200501,210403,.66000003,0
200502,210403,.69,0
200503,210403,.69,0
200504,210403,.69,0
200505,210403,.69,0
200506,210403,.69,0
200507,210403,.69,0
200508,210403,.69,0
200509,210403,.69,0
200510,210403,.69,0
200511,210403,.69,0
200512,210403,.69,0
200601,210403,.69,0
200602,210403,.63,0
200603,210403,.63,0
200604,210403,.63,0
200605,210403,.63,0
200606,210403,.63,0
200607,210403,.63,0
200608,210403,.63,0
200609,210403,.63,0
200610,210403,.63,0
200611,210403,.63,0
200612,210403,.63,0
200701,210403,.63,0
200702,210403,.63,0
200703,210403,.63,0
200704,210403,.63,0
200705,210403,.63,0
200706,210403,.63,0
200707,210403,.63,0
200708,210403,.63,0
200709,210403,.63,0
200710,210403,.63,0
200711,210403,.63,0
200712,210403,.63,0
200801,210403,.63,0
200802,210403,.83999997,0
200803,210403,.83999997,0
200804,210403,.83999997,0
200805,210403,.83999997,0
200806,210403,.83999997,0
200807,210403,.83999997,0
200808,210403,.83999997,0
200809,210403,.83999997,0
200810,210403,.83999997,0
200811,210403,.83999997,0
200812,210403,.83999997,0
200901,210403,.83999997,0
200902,210403,.92000002,0
200903,210403,.92000002,0
200904,210403,.92000002,0
200905,210403,.92000002,0
200906,210403,.92000002,0
200907,210403,.92000002,0
200908,210403,.92000002,0
200909,210403,.92000002,0
200910,210403,.92000002,0
200911,210403,.92000002,0
200912,210403,.92000002,0
201001,210403,.92000002,0
201002,210403,1.1,0
201003,210403,1.1,0
201004,210403,1.1,0
201005,210403,1.1,0
201006,210403,1.1,0
201007,210403,,1
201008,210403,1.1,1
201009,210403,,1
201010,210403,,1
201011,210403,,1
201012,210403,1.1,1
201101,210403,1.1,0
201102,210403,.88,0
201103,210403,.88,0
201104,210403,.88,0
201105,210403,.88,0
201106,210403,.88,0
201107,210403,.88,0
201108,210403,.88,0
201109,210403,.88,0
201110,210403,.88,0
201111,210403,.88,0
201112,210403,.88,0
201201,210403,.88,0
201202,210403,1.3200001,0
201203,210403,1.3200001,0
201204,210403,1.3200001,0
201205,210403,1.3200001,0
201206,210403,1.3200001,0
201207,210403,1.3200001,0
201208,210403,1.3200001,0
201209,210403,1.3200001,0
201210,210403,1.3200001,0
201211,210403,1.3200001,0
201212,210403,1.3200001,0
201301,210403,1.3200001,0
201302,210403,1.26,0
201303,210403,1.26,0
201304,210403,1.26,0
201305,210403,1.26,0
201306,210403,1.26,0
201307,210403,1.26,0
201308,210403,1.26,0
201309,210403,1.26,0
201310,210403,1.26,0
201311,210403,1.26,0
201312,210403,1.26,0
201401,210403,1.26,0
201402,210403,.88,0
201403,210403,.88,0
201404,210403,.88,0
201405,210403,.88,0
201406,210403,.88,0
201407,210403,.88,0
201408,210403,.88,0
201409,210403,.88,0
201410,210403,.88,0
201411,210403,.88,0
201412,210403,.88,0
201501,210403,.88,0
201502,210403,.88,0
201503,210403,.88,0
201504,210403,.88,0
201505,210403,.88,0
201506,210403,.88,0
201507,210403,.88,0
201508,210403,.88,0
201509,210403,.88,0
201510,210403,.88,0
201511,210403,.88,0
201512,210403,.88,0
201601,210403,.88,0
201602,210403,.83999997,0
201603,210403,.83999997,0
201604,210403,.83999997,0
201605,210403,.83999997,0
201606,210403,.83999997,0
201607,210403,.83999997,0
201608,210403,.83999997,0
201609,210403,.83999997,0
201610,210403,.83999997,0
201611,210403,.83999997,0
201612,210403,.83999997,0
201711,210403,.80000001,0
201712,210403,.80000001,0
201801,210403,.80000001,0
201802,210403,.80000001,0
201803,210403,.80000001,0
201804,210403,.80000001,0
201805,210403,.80000001,0
201806,210403,.80000001,0
201807,210403,.80000001,0
201808,210403,.80000001,0
201809,210403,.80000001,0
201810,210403,.80000001,0
201811,210403,.80000001,0
201812,210403,.80000001,0
201909,210403,.75999999,0
201910,210403,.75999999,0
201911,210403,.75999999,0
201912,210403,.75999999,0
202001,210403,.75999999,0
202002,210403,.72000003,0
202003,210403,.72000003,0
202005,210403,.72000003,0
202006,210403,.72000003,0
202007,210403,.72000003,0
202008,210403,.72000003,0
202009,210403,.72000003,0
202010,210403,.72000003,0
202011,210403,.72000003,0
202012,210403,.72000003,0
202101,210403,.72000003,0
202102,210403,.83999997,0
199602,210405,.34,0
199603,210405,.34,0
199604,210405,.34,0
199605,210405,.34,0
199606,210405,.34,0
199607,210405,.34,0
199608,210405,.34,0
199609,210405,.34,0
199610,210405,.34,0
199611,210405,.34,0
199612,210405,.34,0
199701,210405,.34,0
199702,210405,.34,0
199703,210405,.34,0
199704,210405,.34,0
199705,210405,.34,0
199706,210405,.34,0
199707,210405,.34,0
199708,210405,.34,0
199709,210405,.34,0
199710,210405,.34,0
199711,210405,.34,0
199712,210405,.34,0
199801,210405,.34,0
199802,210405,.30000001,0
199803,210405,.30000001,0
199804,210405,.30000001,0
199805,210405,.30000001,0
199806,210405,.30000001,0
199807,210405,.30000001,0
199808,210405,.30000001,0
199809,210405,.30000001,0
199810,210405,.30000001,0
199811,210405,.30000001,0
199812,210405,.30000001,0
199901,210405,.30000001,0
199902,210405,.28,0
199903,210405,.28,0
199904,210405,.28,0
199905,210405,.28,0
199906,210405,.28,0
199907,210405,.28,0
199908,210405,.28,0
199909,210405,.28,0
199910,210405,.28,0
199911,210405,.28,0
199912,210405,.28,0
200001,210405,.27000001,0
199602,210406,1.7,0
199603,210406,1.7,0
199604,210406,1.7,0
199605,210406,1.7,0
199606,210406,1.7,0
199607,210406,1.7,0
199608,210406,1.7,0
199609,210406,1.7,0
199610,210406,1.7,0
199611,210406,1.7,0
199612,210406,1.7,0
199701,210406,1.7,0
199702,210406,1.36,0
199703,210406,1.36,0
199704,210406,1.36,0
199705,210406,1.36,0
199706,210406,1.36,0
199707,210406,1.36,0
199708,210406,1.36,0
199709,210406,1.36,0
199710,210406,1.36,0
199711,210406,1.36,0
199712,210406,1.36,0
199801,210406,1.36,0
199802,210406,1.5,0
199803,210406,1.5,0
199804,210406,1.5,0
199805,210406,1.5,0
199806,210406,1.5,0
199807,210406,1.5,0
199808,210406,1.5,0
199809,210406,1.5,0
199810,210406,1.5,0
199811,210406,1.5,0
199812,210406,1.5,0
199901,210406,1.5,0
199902,210406,1.4,0
199903,210406,1.4,0
199904,210406,1.4,0
199905,210406,1.4,0
199906,210406,1.4,0
199907,210406,1.4,0
199908,210406,1.4,0
199909,210406,1.4,0
199910,210406,1.4,0
199911,210406,1.4,0
199912,210406,1.4,0
200001,210406,1.35,0
200002,210406,1.35,0
200003,210406,1.35,0
200004,210406,1.35,0
200005,210406,1.35,0
200006,210406,1.35,0
200007,210406,1.35,0
200008,210406,1.35,0
200009,210406,1.35,0
200010,210406,1.35,0
200011,210406,1.35,0
200012,210406,1.35,0
200101,210406,1.25,0
200102,210406,1.25,0
200103,210406,1.25,0
200104,210406,1.25,0
200105,210406,1.25,0
200106,210406,1.25,0
200107,210406,1.25,0
200108,210406,1.25,0
200109,210406,1.25,0
200110,210406,1.25,0
200111,210406,1.25,0
200112,210406,1.25,0
200201,210406,1.2,0
200202,210406,1.4400001,0
200203,210406,1.4400001,0
200204,210406,1.4400001,0
200205,210406,1.4400001,0
200206,210406,1.4400001,0
200207,210406,1.4400001,0
200208,210406,1.4400001,0
200209,210406,1.4400001,0
200210,210406,1.4400001,0
200211,210406,1.4400001,0
200212,210406,1.4400001,0
200301,210406,1.4400001,0
200302,210406,.88,0
200303,210406,.88,0
200304,210406,.88,0
200305,210406,.88,0
200306,210406,.88,0
200307,210406,.88,0
200308,210406,.88,0
200309,210406,.88,0
200310,210406,.88,0
200311,210406,.88,0
200312,210406,.88,0
200401,210406,.88,0
200402,210406,.88,0
200403,210406,.88,0
200404,210406,.88,0
200405,210406,.88,0
200406,210406,.88,0
200407,210406,.88,0
200408,210406,.88,0
200409,210406,.88,0
200410,210406,.88,0
200411,210406,.88,0
200412,210406,.88,0
200501,210406,.88,0
200502,210406,.92000002,0
200503,210406,.92000002,0
200504,210406,.92000002,0
200505,210406,.92000002,0
200506,210406,.92000002,0
200507,210406,.92000002,0
200508,210406,.92000002,0
200509,210406,.92000002,0
200510,210406,.92000002,0
200511,210406,.92000002,0
200512,210406,.92000002,0
200601,210406,.92000002,0
200602,210406,.83999997,0
200603,210406,.83999997,0
200604,210406,.83999997,0
200605,210406,.83999997,0
200606,210406,.83999997,0
200607,210406,.83999997,0
200608,210406,.83999997,0
200609,210406,.83999997,0
200610,210406,.83999997,0
200611,210406,.83999997,0
200612,210406,.83999997,0
200701,210406,.83999997,0
200702,210406,.83999997,0
200703,210406,.83999997,0
200704,210406,.83999997,0
200705,210406,.83999997,0
200706,210406,.83999997,0
200707,210406,.83999997,0
200708,210406,.83999997,0
200709,210406,.83999997,0
200710,210406,.83999997,0
200711,210406,.83999997,0
200712,210406,.83999997,0
200801,210406,.83999997,0
200802,210406,.83999997,0
200803,210406,.83999997,0
200804,210406,.83999997,0
200805,210406,.83999997,0
200806,210406,.83999997,0
200807,210406,.83999997,0
200808,210406,.83999997,0
200809,210406,.83999997,0
200810,210406,.83999997,0
200811,210406,.83999997,0
200812,210406,.83999997,0
200901,210406,.83999997,0
200902,210406,.92000002,0
200903,210406,.92000002,0
200904,210406,.92000002,0
200905,210406,.92000002,0
200906,210406,.92000002,0
200907,210406,.92000002,0
200908,210406,.92000002,0
200909,210406,.92000002,0
200910,210406,.92000002,0
200911,210406,.92000002,0
200912,210406,.92000002,0
201001,210406,.92000002,0
201002,210406,1.1,0
201003,210406,1.1,0
201004,210406,1.1,0
201005,210406,1.1,0
201006,210406,1.1,0
201007,210406,1.1,1
201008,210406,1.1,1
201009,210406,1.1,1
201010,210406,,1
201011,210406,,1
201012,210406,,1
201101,210406,1.1,0
201102,210406,.88,0
201103,210406,.88,0
201104,210406,.88,0
201105,210406,.88,0
201106,210406,.88,0
201107,210406,.88,0
201108,210406,.88,0
201109,210406,.88,0
201110,210406,.88,0
201111,210406,.88,0
201112,210406,.88,0
201201,210406,.88,0
201202,210406,1.1,0
201203,210406,1.1,0
201204,210406,1.1,0
201205,210406,1.1,0
201206,210406,1.1,0
201207,210406,1.1,0
201208,210406,1.1,0
201209,210406,1.1,0
201210,210406,1.1,0
201211,210406,1.1,0
201212,210406,1.1,0
201301,210406,1.1,0
201302,210406,1.05,0
201303,210406,1.05,0
201304,210406,1.05,0
201305,210406,1.05,0
201306,210406,1.05,0
201307,210406,1.05,0
201308,210406,1.05,0
201309,210406,1.05,0
201310,210406,1.05,0
201311,210406,1.05,0
201312,210406,1.05,0
201401,210406,1.05,0
201402,210406,.88,0
201403,210406,.88,0
201404,210406,.88,0
201405,210406,.88,0
201406,210406,.88,0
201407,210406,.88,0
201408,210406,.88,0
201409,210406,.88,0
201410,210406,.88,0
201411,210406,.88,0
201412,210406,.88,0
201501,210406,.88,0
201502,210406,1.1,0
201503,210406,1.1,0
201504,210406,1.1,0
201505,210406,1.1,0
201506,210406,1.1,0
201507,210406,1.1,0
201508,210406,1.1,0
201509,210406,1.1,0
201510,210406,1.1,0
201511,210406,1.1,0
201512,210406,1.1,0
201601,210406,1.1,0
201602,210406,1.05,0
201603,210406,1.05,0
201604,210406,1.05,0
201605,210406,1.05,0
201606,210406,1.05,0
201607,210406,1.05,0
201608,210406,1.05,0
201609,210406,1.05,0
201610,210406,1.05,0
201611,210406,1.05,0
201612,210406,1.05,0
201711,210406,1,0
201712,210406,1,0
201801,210406,1,0
201802,210406,1,0
201803,210406,1,0
201804,210406,1,0
201805,210406,1,0
201806,210406,1,0
201807,210406,1,0
201808,210406,1,0
201809,210406,1,0
201810,210406,1,0
201811,210406,1,0
201812,210406,1,0
201909,210406,.94999999,0
201910,210406,.94999999,0
201911,210406,.94999999,0
201912,210406,.94999999,0
202001,210406,.94999999,0
202002,210406,.89999998,0
202003,210406,.89999998,0
202005,210406,.89999998,0
202006,210406,.89999998,0
202007,210406,.89999998,0
202008,210406,.89999998,0
202009,210406,.89999998,0
202010,210406,.89999998,0
202011,210406,.89999998,0
202012,210406,.89999998,0
202101,210406,.89999998,0
202102,210406,1.05,0
199602,210407,1.36,0
199603,210407,1.36,0
199604,210407,1.36,0
199605,210407,1.36,0
199606,210407,1.36,0
199607,210407,1.36,0
199608,210407,1.36,0
199609,210407,1.36,0
199610,210407,1.36,0
199611,210407,1.36,0
199612,210407,1.36,0
199701,210407,1.36,0
199702,210407,1.02,0
199703,210407,1.02,0
199704,210407,1.02,0
199705,210407,1.02,0
199706,210407,1.02,0
199707,210407,1.02,0
199708,210407,1.02,0
199709,210407,1.02,0
199710,210407,1.02,0
199711,210407,1.02,0
199712,210407,1.02,0
199801,210407,1.02,0
199802,210407,.89999998,0
199803,210407,.89999998,0
199804,210407,.89999998,0
199805,210407,.89999998,0
199806,210407,.89999998,0
199807,210407,.89999998,0
199808,210407,.89999998,0
199809,210407,.89999998,0
199810,210407,.89999998,0
199811,210407,.89999998,0
199812,210407,.89999998,0
199901,210407,.89999998,0
199902,210407,.83999997,0
199903,210407,.83999997,0
199904,210407,.83999997,0
199905,210407,.83999997,0
199906,210407,.83999997,0
199907,210407,.83999997,0
199908,210407,.83999997,0
199909,210407,.83999997,0
199910,210407,.83999997,0
199911,210407,.83999997,0
199912,210407,.83999997,0
200001,210407,.81,0
200002,210407,.54000002,0
200003,210407,.54000002,0
200004,210407,.54000002,0
200005,210407,.54000002,0
200006,210407,.54000002,0
200007,210407,.54000002,0
200008,210407,.54000002,0
200009,210407,.54000002,0
200010,210407,.54000002,0
200011,210407,.54000002,0
200012,210407,.54000002,0
200101,210407,.5,0
200102,210407,.75,0
200103,210407,.75,0
200104,210407,.75,0
200105,210407,.75,0
200106,210407,.75,0
200107,210407,.75,0
200108,210407,.75,0
200109,210407,.75,0
200110,210407,.75,0
200111,210407,.75,0
200112,210407,.75,0
200201,210407,.72000003,0
199602,210413,1.7,0
199603,210413,1.7,0
199604,210413,1.7,0
199605,210413,1.7,0
199606,210413,1.7,0
199607,210413,1.7,0
199608,210413,1.7,0
199609,210413,1.7,0
199610,210413,1.7,0
199611,210413,1.7,0
199612,210413,1.7,0
199701,210413,1.7,0
199702,210413,1.02,0
199703,210413,1.02,0
199704,210413,1.02,0
199705,210413,1.02,0
199706,210413,1.02,0
199707,210413,1.02,0
199708,210413,1.02,0
199709,210413,1.02,0
199710,210413,1.02,0
199711,210413,1.02,0
199712,210413,1.02,0
199801,210413,1.02,0
199802,210413,.89999998,0
199803,210413,.89999998,0
199804,210413,.89999998,0
199805,210413,.89999998,0
199806,210413,.89999998,0
199807,210413,.89999998,0
199808,210413,.89999998,0
199809,210413,.89999998,0
199810,210413,.89999998,0
199811,210413,.89999998,0
199812,210413,.89999998,0
199901,210413,.89999998,0
199902,210413,.83999997,0
199903,210413,.83999997,0
199904,210413,.83999997,0
199905,210413,.83999997,0
199906,210413,.83999997,0
199907,210413,.83999997,0
199908,210413,.83999997,0
199909,210413,.83999997,0
199910,210413,.83999997,0
199911,210413,.83999997,0
199912,210413,.83999997,0
200001,210413,.81,0
200002,210413,1.08,0
200003,210413,1.08,0
200004,210413,1.08,0
200005,210413,1.08,0
200006,210413,1.08,0
200007,210413,1.08,0
200008,210413,1.08,0
200009,210413,1.08,0
200010,210413,1.08,0
200011,210413,1.08,0
200012,210413,1.08,0
200101,210413,1,0
200102,210413,1,0
200103,210413,1,0
200104,210413,1,0
200105,210413,1,0
200106,210413,1,0
200107,210413,1,0
200108,210413,1,0
200109,210413,1,0
200110,210413,1,0
200111,210413,1,0
200112,210413,1,0
200201,210413,.95999998,0
200202,210413,.95999998,0
200203,210413,.95999998,0
200204,210413,.95999998,0
200205,210413,.95999998,0
200206,210413,.95999998,0
200207,210413,.95999998,0
200208,210413,.95999998,0
200209,210413,.95999998,0
200210,210413,.95999998,0
200211,210413,.95999998,0
200212,210413,.95999998,0
200301,210413,.95999998,0
200302,210413,.88,0
200303,210413,.88,0
200304,210413,.88,0
200305,210413,.88,0
200306,210413,.88,0
200307,210413,.88,0
200308,210413,.88,0
200309,210413,.88,0
200310,210413,.88,0
200311,210413,.88,0
200312,210413,.88,0
200401,210413,.88,0
200402,210413,.66000003,0
200403,210413,.66000003,0
200404,210413,.66000003,0
200405,210413,.66000003,0
200406,210413,.66000003,0
200407,210413,.66000003,0
200408,210413,.66000003,0
200409,210413,.66000003,0
200410,210413,.66000003,0
200411,210413,.66000003,0
200412,210413,.66000003,0
200501,210413,.66000003,0
200502,210413,.69,0
200503,210413,.69,0
200504,210413,.69,0
200505,210413,.69,0
200506,210413,.69,0
200507,210413,.69,0
200508,210413,.69,0
200509,210413,.69,0
200510,210413,.69,0
200511,210413,.69,0
200512,210413,.69,0
200601,210413,.69,0
200602,210413,.63,0
200603,210413,.63,0
200604,210413,.63,0
200605,210413,.63,0
200606,210413,.63,0
200607,210413,.63,0
200608,210413,.63,0
200609,210413,.63,0
200610,210413,.63,0
200611,210413,.63,0
200612,210413,.63,0
200701,210413,.63,0
200702,210413,.63,0
200703,210413,.63,0
200704,210413,.63,0
200705,210413,.63,0
200706,210413,.63,0
200707,210413,.63,0
200708,210413,.63,0
200709,210413,.63,0
200710,210413,.63,0
200711,210413,.63,0
200712,210413,.63,0
200801,210413,.63,0
200802,210413,.63,0
200803,210413,.63,0
200804,210413,.63,0
200805,210413,.63,0
200806,210413,.63,0
200807,210413,.63,0
200808,210413,.63,0
200809,210413,.63,0
200810,210413,.63,0
200811,210413,.63,0
200812,210413,.63,0
200901,210413,.63,0
200902,210413,.69,0
200903,210413,.69,0
200904,210413,.69,0
200905,210413,.69,0
200906,210413,.69,0
200907,210413,.69,0
200908,210413,.69,0
200909,210413,.69,0
200910,210413,.69,0
200911,210413,.69,0
200912,210413,.69,0
201001,210413,.69,0
201002,210413,.66000003,0
201003,210413,.66000003,0
201004,210413,.66000003,0
201005,210413,.66000003,0
201006,210413,.66000003,0
201007,210413,.66000003,1
201008,210413,,1
201009,210413,,1
201010,210413,,1
201011,210413,,1
201012,210413,,1
201101,210413,.66000003,0
201102,210413,.44,0
201103,210413,.44,0
201104,210413,.44,0
201105,210413,.44,0
201106,210413,.44,0
201107,210413,.44,0
201108,210413,.44,0
201109,210413,.44,0
201110,210413,.44,0
201111,210413,.44,0
201112,210413,.44,0
201201,210413,.44,0
201202,210413,.66000003,0
201203,210413,.66000003,0
201204,210413,.66000003,0
201205,210413,.66000003,0
201206,210413,.66000003,0
201207,210413,.66000003,0
201208,210413,.66000003,0
201209,210413,.66000003,0
201210,210413,.66000003,0
201211,210413,.66000003,0
201212,210413,.66000003,0
201301,210413,.66000003,0
201302,210413,.63,0
201303,210413,.63,0
201304,210413,.63,0
201305,210413,.63,0
201306,210413,.63,0
201307,210413,.63,0
201308,210413,.63,0
201309,210413,.63,0
201310,210413,.63,0
201311,210413,.63,0
201312,210413,.63,0
201401,210413,.63,0
201402,210413,.44,0
201403,210413,.44,0
201404,210413,.44,0
201405,210413,.44,0
201406,210413,.44,0
201407,210413,.44,0
201408,210413,.44,0
201409,210413,.44,0
201410,210413,.44,0
201411,210413,.44,0
201412,210413,.44,0
201501,210413,.44,0
201502,210413,.44,0
201503,210413,.44,0
201504,210413,.44,0
201505,210413,.44,0
201506,210413,.44,0
201507,210413,.44,0
201508,210413,.44,0
201509,210413,.44,0
201510,210413,.44,0
201511,210413,.44,0
201512,210413,.44,0
201601,210413,.44,0
201602,210413,.41999999,0
201603,210413,.41999999,0
201604,210413,.41999999,0
201605,210413,.41999999,0
201606,210413,.41999999,0
201607,210413,.41999999,0
201608,210413,.41999999,0
201609,210413,.41999999,0
201610,210413,.41999999,0
201611,210413,.41999999,0
201612,210413,.41999999,0
201711,210413,.40000001,0
201712,210413,.40000001,0
201801,210413,.40000001,0
201802,210413,.40000001,0
201803,210413,.40000001,0
201804,210413,.40000001,0
201805,210413,.40000001,0
201806,210413,.40000001,0
201807,210413,.40000001,0
201808,210413,.40000001,0
201809,210413,.40000001,0
201810,210413,.40000001,0
201811,210413,.40000001,0
201812,210413,.40000001,0
201909,210413,.38,0
201910,210413,.38,0
