FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),AGE,Age (DESC),TIME_PERIOD,Observation
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,2.1
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,0.2
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,1
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,0.9
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,0.5
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,1
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,0.8
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,0.3
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,0.4
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,0.5
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,1.3
A,Annual,ITF5,Basilicata,15_EMPMOV_TRAIN,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: train,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,1
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023
A,Annual,ITF5,Basilicata,15_EMPMOV_BUS,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: tram, bus',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,0
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,1.1
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,0.3
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,0.4
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,0.6
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,0.6
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,0.8
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,0.5
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,1.1
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,0.9
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,0.6
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,1.2
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,0.4
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,0.4
A,Annual,ITF5,Basilicata,15_EMPMOV_METRO,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: metro,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,1
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,4.8
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,5.3
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,4.6
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,3.8
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,5.7
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,5.9
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,4.9
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,2.9
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,2.2
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,5.9
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,3.1
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,2.9
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,5.4
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,3.4
A,Annual,ITF5,Basilicata,15_EMPMOV_COACH,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: coach,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,1.8
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,0.9
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,1.4
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,1.2
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,1.8
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,1.7
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,0.2
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,2.4
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,0.8
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,1
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,1.4
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,2.2
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,0.9
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,0.6
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,0.7
A,Annual,ITF5,Basilicata,15_EMPMOV_BUSC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bus company,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,0.3
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,72
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,67.7
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,67.6
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,69.6
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,66.7
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,64.9
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,72.9
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,70.5
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,71.8
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,65.4
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,72.8
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,73
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,65.2
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,68.2
A,Annual,ITF5,Basilicata,15_EMPMOV_PCAR,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as driver,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,72.5
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,10.7
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,11.3
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,9.5
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,10.1
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,12.2
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,8.1
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,10
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,9.4
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,8.9
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,13.2
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,7.2
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,6.5
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,7.2
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,10.4
A,Annual,ITF5,Basilicata,15_EMPMOV_PPASS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: private car as passenger,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,7.1
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023
A,Annual,ITF5,Basilicata,15_EMPMOV_MOTOR,'Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: motorcycle, moped',HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,0.2
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,0.2
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,0.2
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,0.2
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,0
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,0.6
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,0
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,0.3
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,0.3
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,0.2
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,0.5
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,0.3
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,0.5
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,0.6
A,Annual,ITF5,Basilicata,15_EMPMOV_BICYC,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: bicycle,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,0.2
